,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
1,0,1.83365116620214,1.65762065424674,2.78714977262726,6.87985917559044,2.96318028458266,2.3104004694147,4.51811647352208,1.13686372304533,6.05104884846707,1.67228986357635,2.20771600410738,4.92151973008655,3.27123368050462,0.388734047234854
2,0,1.82631656153733,1.66495525891154,2.44242335338125,7.51063517676397,2.19304679477776,1.38624028164882,4.73815461346633,0.953498606425114,5.20756931201408,1.56227079360422,2.37641191139798,4.93618893941617,3.27123368050462,0.982837025084348
3,0,1.40824409564324,1.14419832771014,2.16370837611853,7.62798885140091,3.53527944843773,1.56227079360422,5.70632242922107,1.2028751650286,19.8034325949831,1.59160921226346,2.45709256271087,4.56212410151093,2.06102391081121,0.953498606425114
4,0,1.84098577086695,1.10752530438609,1.85565498019657,7.56197740941763,3.54261405310254,1.76030511955406,7.64999266539534,1.27622121167669,20.6395775267713,1.47425553762652,2.4790963767053,4.40809740354995,1.40824409564324,0.30805339592196
5,0,1.84098577086695,1.01951004840839,1.6282822355875,7.30526624614933,3.96802112366143,1.78230893354848,6.22707936042247,1.18087135103418,17.3976822649259,1.50359395628576,2.32506967874432,4.21006307760012,1.37890567698401,0.396068651899663
6,0,1.52559777028018,0.960833211089922,1.46692093296171,7.55464280475282,3.49127182044888,4.46677424086842,3.92401349567258,1.42291330497286,17.2069825436409,1.3715710723192,2.27372744609066,3.91667889100777,1.21020976969341,0.344726419246003
7,0,1.51092856095056,0.850814141117794,2.00234707349274,7.42995452545108,3.30057209916386,4.26140531025378,3.46926800645445,1.42291330497286,17.8817661728033,1.15886753703975,1.54760158427461,4.37142438022591,1.21754437435822,3.26389907583981
8,0,1.69429367757078,0.696787443156814,1.95833944550389,6.64515182631656,2.72847293530879,2.0536893061464,2.33240428340912,0.836144931788177,15.7327270060144,1.08552149039167,1.44491711896729,4.78949684611999,1.13686372304533,8.12674196860789
9,0,1.49625935162095,0.550095349860642,1.9730086548335,6.5057943376852,2.27372744609066,1.92166642217984,3.26389907583981,0.608772187179111,13.6203608625495,0.396068651899663,1.38624028164882,4.61346633416459,1.09285609505648,7.07055889687546
10,0,1.41557870030805,0.440076279888514,1.9656740501687,6.47645591902596,2.86049581927534,1.78230893354848,3.88734047234854,0.608772187179111,10.6205075546428,0.396068651899663,3.71864456505794,3.78465600704122,0.902156373771454,4.76015842746076
11,0,1.41557870030805,0.469414698547748,1.8849933988558,6.21241015109286,2.68446530731994,1.67228986357635,4.08537479829837,0.608772187179111,9.10224438902743,5.53762652193047,11.4639870910958,3.82866363503007,0.836144931788177,2.97784949391228
12,0,2.77248056329764,0.498753117206983,1.29089042100631,6.76984010561831,3.35924893648232,1.57694000293384,4.91418512542174,36.7683731846853,7.85536159600997,7.49596596743436,10.7745342526038,5.43494205662315,0.748129675810474,2.21505060877219
13,0,2.66979609799032,0.630776001173537,1.13686372304533,8.03872671263019,4.59146252017016,2.87516502860496,4.56945870617574,40.1642951444917,6.38110605838345,4.09270940296318,7.45929294411031,5.43494205662315,0.623441396508728,1.23954818835265
14,0,1.68695907290597,0.630776001173537,1.04151386240282,7.95071145665249,4.5401202875165,2.97784949391228,4.56945870617574,30.7466627548775,5.80167228986358,2.47176177204049,5.51562270793604,14.6912131436116,0.520756931201408,1.12952911838052
15,0,1.15886753703975,1.15886753703975,0.975502420419539,13.8990758398122,3.4252603784656,4.65747396215344,5.06087721871791,24.0134956725832,4.5401202875165,2.03902009681678,4.67214317148306,15.8794190993105,0.506087721871791,0.777468094469708
16,0,0.704122047821622,24.6956139064104,1.0268446530732,13.6937069091976,2.93384186592343,4.84083907877365,11.8893941616547,20.6249083174417,4.34942056623148,1.30555963033592,3.5132756344433,15.7547308200088,0.535426140531025,0.652779815167962
17,0,1.1955405603638,35.1254217397682,0.982837025084348,14.4785096083321,2.75781135396802,2.02435088748716,11.8453865336658,18.160481150066,3.91667889100777,1.34223265365997,2.91917265659381,14.6105324922987,0.447410884553323,0.61610679184392
18,0,1.1955405603638,34.5753263899076,0.814141117793751,16.128795657914,2.30306586474989,1.84098577086695,9.75502420419539,18.160481150066,3.71130996039313,0.689452838492005,3.05119554056036,15.4320082147572,0.56476455919026,0.454745489218131
19,0,0.660114419832771,34.5753263899076,0.858148745782602,16.9576059850374,2.50110019069972,3.13921079653807,7.7086695027138,19.5980636643685,3.24189526184539,0.66744902449758,2.47176177204049,15.4320082147572,0.528091535866217,0.35939562857562
20,0,0.608772187179111,39.5335191433182,0.777468094469708,26.2358808860202,2.51576940002934,10.7525304386094,7.44462373478069,23.4560657180578,3.01452251723632,13.5323456065718,3.13187619187326,23.6687692533372,0.5134223265366,0.293384186592343
21,0,0.440076279888514,33.3871204342086,0.865483350447411,26.0085081414112,2.7431421446384,10.3784656007041,7.44462373478069,43.1201408244096,3.97535572832624,14.5885286783042,3.11720698254364,57.738007921373,3.14654540120288,0.315388000586768
22,0,0.396068651899663,28.3189086108259,0.828810327123368,20.9843039460173,1.77497432888367,8.42746075986504,7.12190112952912,48.3937215784069,3.75531758838199,7.64999266539534,2.28106205075546,60.5838345313188,3.14654540120288,0.168695907290597
23,0,0.322722605251577,21.0869884113246,1.16620214170456,18.967287663195,2.20771600410738,8.31744168989291,6.05838345313188,46.7947777614787,3.05119554056036,4.80416605544961,2.07569312014082,53.564617867097,0.704122047821622,0.132022883966554
24,0,2.222385213437,18.9379492445357,1.12219451371571,15.4906850520757,11.1412644858442,8.29543787589849,5.47161507994719,46.7947777614787,4.24673610092416,2.9998533079067,2.06102391081121,49.691946604078,0.432741675223705,0.469414698547748
25,0,2.3984157253924,16.1874724952325,1.39357488631363,14.1044447704269,14.3024790963767,5.53762652193047,5.3982690332991,54.0266979609799,10.6571805779668,1.69429367757078,3.05119554056036,41.4331817515036,0.520756931201408,0.594102977849494
26,0,4.12204782162241,15.4100044007628,19.2166642217984,12.2634589995599,10.7378612292797,4.92151973008655,5.35426140531025,52.376411911398,12.4981663488338,1.35690186298958,2.76514595863283,34.6413378318909,0.454745489218131,0.542760745195834
27,0,4.12204782162241,11.647352207716,19.3706909197594,14.0677717471028,8.94088308640164,4.75282382279595,5.18556549801966,52.3544080974035,7.42261992078627,0.843479536452985,2.69179991198474,29.8665101951005,0.418072465894088,0.403403256564471
28,0,2.39108112072759,10.5544961126595,9.51298225025671,14.0677717471028,6.9385360129089,4.40809740354995,4.95819275341059,60.3637963913745,4.92151973008655,0.894821769106645,6.37377145371864,24.6442716737568,0.872817955112219,0.403403256564471
29,0,1.95833944550389,10.5544961126595,8.91887927240722,11.6253483937216,3.1685492151973,4.40809740354995,4.40809740354995,60.3637963913745,3.95335191433182,0.887487164441837,7.23192019950125,21.915798738448,0.865483350447411,0.374064837905237
30,0,1.90699721285023,12.527504767493,4.78216224145519,11.4639870910958,3.09520316854922,1.87765879419099,3.99002493765586,54.78949684612,3.89467507701335,0.733460466480857,5.08288103271234,18.4318615226639,0.293384186592343,0.264045767933108
31,0,1.47425553762652,12.0800938829397,2.72113833064398,19.7520903623295,2.67713070265513,2.04635470148159,3.61596009975062,50.154026697961,4.40809740354995,0.777468094469708,4.05603637963914,13.4149919319349,0.234707349273874,0.190699721285023
32,0,0.865483350447411,9.73302039020097,-2.72113833064398,19.7520903623295,2.45709256271087,1.91433181751504,4.0266979609799,47.5795804606132,4.38609358955552,0.652779815167962,3.07319935455479,12.4688279301746,0.315388000586768,0.146692093296171
33,0,0.674783629162388,8.33211089922253,1.30555963033592,15.1166202141705,2.81648819128649,2.32506967874432,4.12938242628722,43.677570778935,30.5779668475869,0.66744902449758,2.66246149332551,11.493325509755,0.286049581927534,0.124688279301746
34,0,0.660114419832771,8.33211089922253,1.26155200234707,14.214463840399,2.64779228399589,3.61596009975062,4.46677424086842,39.6582074226199,29.9471908464134,0.469414698547748,2.23705442276661,11.493325509755,0.30805339592196,0.0880152559777028
35,0,0.56476455919026,8.33211089922253,1.99501246882793,14.1851254217398,2.00234707349274,3.61596009975062,4.18072465894088,35.4848173683438,17.7864163121608,0.572099163855068,1.68695907290597,9.18292504034033,0.645445210503154,0.0953498606425114
36,0,0.799471908464134,5.25891154466774,15.1459586328297,13.4736687692533,1.49625935162095,3.61596009975062,3.67463693706909,33.3357782015549,14.3244829103711,0.71879125715124,2.71380372597917,8.37611852721138,0.535426140531025,0.0660114419832771
37,0,0.784802699134517,2.6551268886607,14.940589702215,12.4028164881913,1.83365116620214,10.8112072759278,3.54994865776735,31.2527504767493,7.89203461933402,0.579433768519877,2.71380372597917,7.95071145665249,0.572099163855068,0.0660114419832771
38,0,0.5134223265366,2.52310400469415,5.40560363796391,11.1852721138331,1.91433181751504,11.5886753703975,2.53777321402376,28.1648819128649,6.43978289570192,0.425407070558897,1.52559777028018,5.28091535866217,4.33475135690186,0.894821769106645
39,0,0.476749303212557,2.45709256271087,5.42760745195834,10.268446530732,1.17353674636937,16.5688719378026,3.08786856388441,24.3655566964941,5.69165321989145,0.249376558603491,1.51826316561537,5.28091535866217,7.43728913011589,0.887487164441837
40,0,0.579433768519877,2.50843479536453,29.8151679624468,9.89438169282676,1.44491711896729,18.9966260818542,2.9998533079067,22.3412058090069,4.52545107818689,0.249376558603491,0.557429954525451,5.28091535866217,12.4101510928561,2.00234707349274
41,0,0.682118233827197,2.28106205075546,35.1254217397682,10.077746809447,1.18087135103418,13.7963913745049,3.03652633123075,22.1211676690626,3.75531758838199,0.242041953938683,0.711456652486431,5.58163414991932,11.5299985330791,4.52545107818689
42,0,0.682118233827197,2.09036232947044,28.392254657474,9.74768959953058,0.997506234413965,6.82851694293678,2.84582660994572,22.7812820888954,2.91917265659381,0.330057209916385,0.71879125715124,7.40795071145665,10.2537773214024,4.43010121754437
43,0,0.682118233827197,2.45709256271087,22.1285022737274,9.37362476162535,0.403403256564471,6.83585154760158,2.63312307466628,22.7299398562417,2.77981516796245,0.535426140531025,0.968167815754731,7.41528531612146,6.66715564031099,4.4521050315388
44,0,3.77732140237641,2.32506967874432,12.5861816048115,9.30027871497726,0.880152559777028,7.13657033885874,2.24438902743142,24.7542907437289,2.66246149332551,0.535426140531025,0.821475722458559,15.8427460759865,6.15373331377439,6.47645591902596
45,0,4.22473228692973,3.58662168109139,7.68666568871938,10.5471615079947,1.84832037553176,16.7302332404283,2.41308493472202,23.6981076719965,2.58911544667742,0.0953498606425114,1.18820595569899,15.402669796098,3.47660261111926,9.04356755170896
46,0,2.51576940002934,3.62329470441543,6.69649405897022,10.5471615079947,30.0425407070559,18.1898195687252,2.61111926067185,22.1798445063811,2.94117647058824,0.0953498606425114,1.21020976969341,11.8820595569899,1.54760158427461,9.4176323896142
47,0,2.49376558603491,2.07569312014082,9.52765145958633,7.67199647938976,30.0425407070559,32.9690479683145,2.61111926067185,19.3266832917706,2.38374651606278,7.37127768813261,0.572099163855068,9.27094029631803,1.15886753703975,9.57165908757518
48,0,1.04151386240282,0.990171629749157,8.76485257444624,5.63297638257298,36.0422473228693,33.8418659234267,11.2439489511515,18.6445650579434,2.80915358662168,10.8992225319055,0.557429954525451,9.35162094763092,0.748129675810474,22.4658940883086
49,0,0.880152559777028,0.594102977849494,3.95335191433182,7.38594689746223,45.364529851841,29.3604224732287,15.5420272847294,19.8767786416312,2.78714977262726,10.7231920199501,1.2028751650286,12.3954818835265,2.00968167815755,23.5440809740355
50,0,0.777468094469708,0.579433768519877,1.29089042100631,-7.38594689746223,41.9686078920346,26.1405310253777,14.4711750036673,18.1384773360716,1.7089628869004,7.40061610679184,7.15857415285316,11.2146105324923,12.6081854188059,19.312014082441
51,0,0.909490978436262,0.352061023910811,1.29822502567112,11.8893941616547,31.8908610825876,20.5148892474696,11.9407363943083,16.2168109138917,2.567111632683,6.83585154760158,12.3881472788617,9.13891741235147,13.4003227226053,14.3904943523544
52,0,1.0268446530732,0.35939562857562,1.29822502567112,11.8820595569899,26.0818541880593,30.6733167082294,10.6938536012909,13.6423646765439,2.567111632683,5.22957312600851,12.0947630922693,7.43728913011589,8.6474988998093,9.65967434355288
53,0,1.0268446530732,0.56476455919026,1.29822502567112,10.2611119260672,22.9206395775268,30.9153586621681,7.95804606131729,12.1681091389174,3.32257591315828,1.84832037553176,4.78949684611999,7.75267713070266,4.59146252017016,7.35660847880299
54,0,3.32991051782309,0.623441396508728,6.8505207569312,10.8625495085815,11.0605838345313,23.258031392108,7.09256271086988,9.56432448291037,3.32257591315828,0.946164001760305,2.2297198181018,7.71600410737861,2.60378465600704,2.72113833064398
55,0,3.02185712190113,0.41073786122928,6.84318615226639,13.833064397829,10.9725685785536,18.5932228252897,5.96303359248936,9.29294411031245,2.35440809740355,0.902156373771454,1.15153293237495,7.72333871204342,1.29822502567112,1.86298958486138
56,0,1.55493618893942,0.300718791257151,17.9771160334458,13.8403990024938,14.5738594689746,14.3978289570192,5.22957312600851,9.43963620360863,2.35440809740355,0.806806513128942,1.23954818835265,7.98738447997653,0.234707349273874,1.04884846706763
57,0,1.55493618893942,0.300718791257151,18.2118233827197,10.7158574152853,15.7253924013496,11.6546868123808,6.04371424380226,11.6986944403697,3.05853014522517,0.594102977849494,0.931494792430688,8.25876485257445,0.396068651899663,0.887487164441837
58,0,1.52559777028018,0.418072465894088,16.6788910077747,11.4273140677717,17.1409711016576,12.2414551855655,6.05104884846707,14.1924600264046,8.80152559777028,0.66744902449758,0.843479536452985,9.21226345899956,0.528091535866217,0.762798885140091
59,0,17.2289863576353,2.25172363209623,12.5421739768226,11.4273140677717,13.7523837465161,13.906410444477,23.2653659967728,14.3098137010415,8.94821769106645,0.821475722458559,2.86783042394015,8.20742261992079,0.528091535866217,0.748129675810474
60,0,17.2289863576353,2.24438902743142,8.69884113246296,16.4808566818249,13.561684025231,13.5103417925774,23.2433621827783,14.3098137010415,9.42496699427901,0.858148745782602,3.75531758838199,8.9042100630776,0.528091535866217,1.72363209623001
61,0,17.1116326829984,1.13686372304533,4.21739768226493,27.0646912131436,17.9111045914625,11.5226639284143,23.1993545547895,16.4148452398416,16.2681531465454,0.858148745782602,2.94851107525304,28.3042394014963,13.6130262578847,1.7969781428781
62,0,12.490831744169,1.07818688572686,4.01202875165029,28.5976235880886,29.771160334458,10.6058383453132,23.1993545547895,15.2633123074666,26.6172803285903,1.57694000293384,1.86298958486138,31.186739034766,13.7010415138624,1.54760158427461
63,0,10.957899369224,1.06351767639724,3.72597916972275,33.2991051782309,28.2162241455186,11.265952765146,32.3529411764706,12.0507554642805,25.1283555816341,18.505207569312,2.08302772480563,30.84201261552,2.25172363209623,1.15153293237495
64,0,10.8185418805926,1.07085228106205,3.72597916972275,31.494792430688,19.7520903623295,18.1311427314068,30.6806513128942,9.00689452838492,21.8864603197888,19.040633709843,2.83849200528092,32.5363062930908,1.26155200234707,0.66744902449758
65,0,3.35924893648232,1.01217544374358,4.51078186885727,22.8986357635323,16.6348833797858,16.0261111926067,24.5855948364383,9.38829397095497,20.8596156667156,-19.040633709843,10.767199647939,33.6511662021417,0.396068651899663,1.0268446530732
66,0,1.07085228106205,0.836144931788177,5.26624614933255,17.7204048701775,11.955405603638,13.1729499779962,24.3508874871644,10.1217544374358,17.7130702655127,19.040633709843,10.7158574152853,30.7466627548775,0.425407070558897,1.10019069972128
67,0,0.916825583101071,0.689452838492005,6.87985917559044,16.1581340765733,11.0972568578554,12.5568431861523,25.4877512102098,25.5977702801819,16.4881912864897,24.4389027431421,5.79433768519877,30.6806513128942,0.2567111632683,1.30555963033592
68,0,0.733460466480857,0.674783629162388,5.77233387120434,14.5445210503154,8.76485257444624,10.9212263459,24.2995452545108,25.517089628869,16.4881912864897,28.6269620067478,6.30042540707056,30.6733167082294,0.2567111632683,0.902156373771454
69,0,0.550095349860642,0.660114419832771,4.44477042687399,14.3978289570192,8.29543787589849,8.09006894528385,25.4730820008802,19.6787443156814,12.7695467214317,17.9037699867977,6.29309080240575,39.1447850960833,0.0953498606425114,1.25421739768227
70,0,0.535426140531025,0.726125861816048,4.33475135690186,14.36849053836,7.76734634003227,8.11207275927828,25.3557283262432,19.730086548335,12.7695467214317,13.7963913745049,5.43494205662315,37.8832330937362,0.0660114419832771,1.26155200234707
71,0,0.46208009388294,2.32506967874432,5.34692680064544,12.300132022884,7.00454745489218,8.44946457385947,18.8059263605692,19.6347366876925,12.7695467214317,4.73082000880153,3.46926800645445,36.166935602171,0.0806806513128942,7.79668475869151
72,0,0.5134223265366,2.32506967874432,5.29558456799179,11.7133636496993,8.18541880592636,7.99471908464134,18.8059263605692,19.9061170602905,31.7001613613026,4.73082000880153,3.46926800645445,33.5484817368344,0.0880152559777028,8.10473815461347
73,0,0.491418512542174,1.8849933988558,6.52046354701482,10.0850814141118,8.18541880592636,7.87003080533959,23.984157253924,14.2364676543934,32.4262872231187,5.08288103271234,3.47660261111926,29.11838051929,0.0660114419832771,4.77482763679038
74,0,0.469414698547748,2.15637377145372,9.91638550682118,9.71101657620654,8.42746075986504,5.83101070852281,23.984157253924,14.060437142438,20.1041513862403,20.9329617133636,5.12688866070119,27.7468094469708,0.0660114419832771,1.38624028164882
75,0,0.469414698547748,1.75297051488925,9.77702801818982,9.65967434355288,16.4588528678304,7.39328150212704,43.1494792430688,13.8844066304826,18.5492151973009,20.9769693413525,13.3636496992812,27.050022003814,0.0660114419832771,0.432741675223705
76,0,5.03887340472349,0.858148745782602,25.4657473962153,8.48613759718351,16.4661874724952,7.39328150212704,48.9144785096083,10.6865189966261,11.9700748129676,13.8990758398122,13.3196420712924,25.2457092562711,0.227372744609066,0.432741675223705
77,0,6.71116326829984,1.30555963033592,26.5439342819422,8.390787736541,16.3855068211823,7.32727006014376,42.3866803579287,8.92621387707203,9.95305853014523,4.12204782162241,7.71600410737861,20.8009388293971,0.249376558603491,0.242041953938683
78,0,8.53014522517236,1.30555963033592,20.6102391081121,6.74783629162388,12.6888660701188,7.03388587355142,38.3379785829544,7.40795071145665,7.08522810620508,3.57928707642658,7.20991638550682,22.2458559483644,0.124688279301746,0.227372744609066
79,0,8.87487164441837,-1.30555963033592,16.2681531465454,5.27358075399736,12.7035352794484,6.35910224438903,23.8814727886167,8.98489071439049,7.08522810620508,1.7969781428781,6.80651312894235,21.5637377145372,0.0220038139944257,0.176030511955406
80,0,6.68915945430541,-1.30555963033592,16.2608185418806,5.27358075399736,12.7622121167669,5.72832624321549,20.4855508288103,17.0016136130263,18.0871351034179,1.7969781428781,6.91653219891448,18.2484964060437,0.0366730233240428,0.10268446530732
81,0,4.26140531025378,-1.30555963033592,13.1069385360129,32.3089335484817,17.7937509168256,5.37626521930468,20.4855508288103,31.1280621974476,18.0871351034179,1.76763972421886,6.56447117500367,18.2484964060437,0.10268446530732,0.176030511955406
82,0,4.21739768226493,-1.30555963033592,9.24160187765879,33.2257591315828,17.779081707496,5.18556549801966,20.3975355728326,29.426433915212,12.8869003960687,1.76763972421886,6.36643684905384,18.7545841279155,0.0953498606425114,0.176030511955406
83,0,2.15637377145372,-1.30555963033592,8.83086401642951,32.5069678744316,32.2355875018336,4.93618893941617,21.2703535279448,22.3265365996773,7.04122047821622,35.440809740355,5.93369517383013,19.8401056183072,0.0146692093296171,12.3588088602024
84,0,2.23705442276661,-1.30555963033592,6.09505647645592,32.3236027578114,31.9348687105765,4.59146252017016,21.1529998533079,21.761772040487,4.18805926360569,42.5113686372305,4.56945870617574,17.3316708229426,0.0146692093296171,12.336805046208
85,0,2.16370837611853,-1.30555963033592,6.32242922106498,32.0668915945431,25.9571659087575,3.72597916972275,20.2215050608772,15.5640310987238,3.81399442570045,42.5113686372305,3.13921079653807,15.7033885873551,0.0220038139944257,10.3711309960393
86,0,2.11970074812968,-1.30555963033592,6.13172949977996,28.9130115886754,26.8519876778642,4.24673610092416,18.4391961273287,13.3783189086108,3.81399442570045,38.4406630482617,2.72113833064398,12.5935162094763,0.0220038139944257,7.1072319201995
87,0,1.06351767639724,-1.30555963033592,3.70397535572833,23.7494499046501,28.9130115886754,3.84333284435969,16.0041073786123,12.9162388147279,13.1289423500073,38.3013055596303,1.73830130555963,12.1974475575766,0.0953498606425114,4.40076279888514
88,0,1.10019069972128,1.30555963033592,1.15153293237495,22.8326243215491,35.3087868563884,3.89467507701335,9.79169722751944,12.9309080240575,13.2903036526331,38.3013055596303,0.909490978436262,9.24160187765879,0.0880152559777028,3.65263312307467
89,0,0.821475722458559,2.53043860935896,0.946164001760305,19.0993105471615,34.7733607158574,4.23206689159454,9.68901276221212,23.1700161361303,8.20742261992079,35.0374064837905,1.01951004840839,9.20492885433475,0.10268446530732,4.09270940296318
90,0,0.572099163855068,2.20771600410738,2.54510781868857,16.8622561243949,34.5899955992372,4.23206689159454,8.64016429514449,24.174856975209,7.29059703681972,32.7636790376999,0.792137303799325,12.1974475575766,0.190699721285023,6.80651312894235
91,0,0.550095349860642,1.48892474695614,2.88249963326977,16.8769253337245,32.8957019216664,2.92650726125862,5.7356608478803,24.174856975209,6.99721285022737,23.3020390200968,2.42041953938683,9.87237787883233,0.234707349273874,6.80651312894235
92,0,0.542760745195834,0.704122047821622,8.69150652779815,16.0994572392548,31.0620507554643,0.953498606425114,4.23206689159454,20.3681971541734,8.12674196860789,17.8230893354848,2.61111926067185,9.87237787883233,0.146692093296171,13.6863723045328
